product_handle,name,email,rating,customer_image,review_title,review_body,reply,date(yyyy-mm-dd),review_image1,review_image2,review_image3,review_image4,review_image5,review_type
2020-us-wedding-garden-corsage-two-ounce-forever-stamps,Louis,default@thimatic.com,5,,,"Not all the designs appealed to me.",,"2024/10/17 12:00:00",,,,,,CSV
2020-us-wedding-garden-corsage-two-ounce-forever-stamps,Prosperous,default@thimatic.com,5,,,,,"2024/10/10 12:00:00",,,,,,CSV
2020-us-wedding-garden-corsage-two-ounce-forever-stamps,Zachary,default@thimatic.com,5,,,"Great value for the price!",,"2024/09/30 12:00:00",,,,,,CSV
2020-us-wedding-garden-corsage-two-ounce-forever-stamps,Exalted,default@thimatic.com,5,,,"These stamps remind me of home.",,"2024/09/23 12:00:00",,,,,,CSV
2020-us-wedding-garden-corsage-two-ounce-forever-stamps,Woodsman,default@thimatic.com,5,,,"I wish there were more historical themes.",,"2024/09/09 12:00:00",,,,,,CSV
2020-us-wedding-garden-corsage-two-ounce-forever-stamps,Mary,default@thimatic.com,5,,,"Absolutely love these!",,"2024/08/22 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Trevor,default@thimatic.com,5,,,"Some stamps were a little bent.",,"2024/08/15 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Ingrid,default@thimatic.com,5,,,"Great for both mailing and crafting!",,"2024/07/28 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Blooming,default@thimatic.com,5,,,"These are my new favorites!",,"2024/07/14 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Wyman,default@thimatic.com,5,,,"I appreciate the artistic designs.",,"2024/07/01 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Angelica,default@thimatic.com,5,,,"Very pleased with the fast delivery.",,"2024/06/17 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Queenly,default@thimatic.com,5,,,"These stamps are perfect for holiday cards!",,"2024/06/03 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Delight,default@thimatic.com,5,,,"The colors are vibrant and cheerful.",,"2024/05/20 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Kirk,default@thimatic.com,5,,,"I was hoping for more intricate designs.",,"2024/05/06 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Gladys,default@thimatic.com,5,,,"Such a delightful collection!",,"2024/04/23 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Rosalind,default@thimatic.com,5,,,"These stamps are great for collectors!",,"2024/04/09 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Fresh,default@thimatic.com,5,,,"I love the vintage feel!",,"2024/03/26 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Sherlock,default@thimatic.com,5,,,"A little pricey for what you get.",,"2024/03/12 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Quincy,default@thimatic.com,5,,,"These stamps add charm to my letters.",,"2024/02/18 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Kit,default@thimatic.com,5,,,"Fantastic selection of designs!",,"2024/01/25 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Lois,default@thimatic.com,5,,,,,"2023/12/29 12:00:00",,,,,,CSV
2020-usa-thank-you-stamps-forever,Jill,default@thimatic.com,5,,,"They really brighten up my mail.",,"2023/11/27 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Godwin,default@thimatic.com,5,,,"Great for any occasion!",,"2024/10/23 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Jessie,default@thimatic.com,5,,,"The packaging could be better.",,"2024/10/16 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Geraldine,default@thimatic.com,5,,,"These stamps are true pieces of art!",,"2024/10/09 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Renfred,default@thimatic.com,5,,,"I can't wait to share these with friends.",,"2024/09/29 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Searcher,default@thimatic.com,5,,,"I wish they were easier to find locally.",,"2024/09/22 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Lane,default@thimatic.com,5,,,"Beautiful designs that tell a story!",,"2024/09/05 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Kingsley,default@thimatic.com,5,,,"Not the best quality I've seen.",,"2024/08/21 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Gale,default@thimatic.com,5,,,"These stamps are simply charming!",,"2024/08/14 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Eaton,default@thimatic.com,5,,,"Perfect for making my mail special.",,"2024/07/27 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Tower,default@thimatic.com,5,,,"Some designs are a bit too plain.",,"2024/07/13 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Bella,default@thimatic.com,5,,,"Very good quality for the price!",,"2024/06/30 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Kirstyn,default@thimatic.com,5,,,,,"2024/06/16 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Arleen,default@thimatic.com,5,,,"These stamps add a special touch!",,"2024/06/02 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Archer,default@thimatic.com,5,,,"The colors are even more beautiful in person.",,"2024/05/19 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Brigid,default@thimatic.com,5,,,"I love how unique each stamp is!",,"2024/05/05 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Darian,default@thimatic.com,5,,,"A wonderful assortment to choose from!",,"2024/04/22 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Bethany,default@thimatic.com,5,,,"These stamps are a great addition to my collection.",,"2024/04/08 12:00:00",,,,,,CSV
2021-firstclass-forever-stamps-western-wear,Gilda,default@thimatic.com,5,,,"I appreciate the historical significance of the designs.",,"2024/03/25 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Gerald,default@thimatic.com,4,,,"They arrived in excellent condition!",,"2024/03/11 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Raymond,default@thimatic.com,5,,,"I expected a bit more creativity.",,"2024/02/17 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Mandy,default@thimatic.com,5,,,"These stamps are fantastic for arts and crafts!",,"2024/01/24 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Eric,default@thimatic.com,5,,,"The designs are fun and whimsical.",,"2023/12/21 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Galvin,default@thimatic.com,5,,,"Great service and fast shipping!",,"2023/11/24 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Frank,default@thimatic.com,5,,,,,"2023/10/28 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Beata,default@thimatic.com,5,,,"These stamps are perfect for any occasion.",,"2024/10/22 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Spencer,default@thimatic.com,5,,,"Some arrived with minor defects.",,"2024/10/15 12:00:00",,,,,,CSV
2021-us-espresso-drinks-forever-postage-stamps,Kayleigh,default@thimatic.com,5,,,"These are definitely worth the price!",,"2024/10/08 12:00:00",,,,,,CSV
2021-us-garden-beauty-forever-postage-stamps,Olaf,default@thimatic.com,5,,,"I was a bit disappointed with the selection.",,"2024/09/28 12:00:00",,,,,,CSV
2021-us-garden-beauty-forever-postage-stamps,Trent,default@thimatic.com,5,,,"I love the artistic flair of these stamps!",,"2024/09/21 12:00:00",,,,,,CSV
2021-us-garden-beauty-forever-postage-stamps,Jeremiah,default@thimatic.com,5,,,"Great for making custom greeting cards!",,"2024/09/04 12:00:00",,,,,,CSV
2021-us-garden-beauty-forever-postage-stamps,Magda,default@thimatic.com,5,,,"Such a unique and charming collection!",,"2024/08/20 12:00:00",,,,,,CSV
2021-us-garden-beauty-forever-postage-stamps,Industrious,default@thimatic.com,5,,,"These stamps make my letters feel special!",,"2024/08/13 12:00:00",,,,,,CSV
2021-us-garden-beauty-forever-postage-stamps,Quinby,default@thimatic.com,5,,,"I can't believe how quickly they shipped!",,"2024/07/26 12:00:00",,,,,,CSV
2021-us-garden-beauty-forever-postage-stamps,Leon,default@thimatic.com,5,,,"The designs are beautiful but could use more variety.",,"2024/07/12 12:00:00",,,,,,CSV
2021-us-garden-beauty-forever-postage-stamps,Salena,default@thimatic.com,5,,,,,"2024/06/29 12:00:00",,,,,,CSV
2021-us-a-visit-from-st-nick-forever-stamps,Sinclair,default@thimatic.com,5,,,"These stamps are a joy to use!",,"2024/06/15 12:00:00",,,,,,CSV
2021-us-a-visit-from-st-nick-forever-stamps,Miranda,default@thimatic.com,5,,,"The colors could be a bit brighter.",,"2024/06/01 12:00:00",,,,,,CSV
2021-us-a-visit-from-st-nick-forever-stamps,Pierce,default@thimatic.com,5,,,"Fantastic quality, I'm very impressed!",,"2024/05/18 12:00:00",,,,,,CSV
2021-us-a-visit-from-st-nick-forever-stamps,Nina,default@thimatic.com,5,,,"These are perfect for gift wrapping!",,"2024/05/04 12:00:00",,,,,,CSV
2021-us-a-visit-from-st-nick-forever-stamps,Rich,default@thimatic.com,5,,,"Some designs are not my style, unfortunately.",,"2024/04/21 12:00:00",,,,,,CSV
2021-us-a-visit-from-st-nick-forever-stamps,Tasha,default@thimatic.com,5,,,"These stamps are delightful and fun!",,"2024/04/07 12:00:00",,,,,,CSV
2021-us-a-visit-from-st-nick-forever-stamps,Francis,default@thimatic.com,5,,,"Great for sending out invitations!",,"2024/03/24 12:00:00",,,,,,CSV
2021-us-a-visit-from-st-nick-forever-stamps,Edmund,default@thimatic.com,5,,,"I love the mix of designs!",,"2024/03/10 12:00:00",,,,,,CSV
2021-us-barns-postcard-stamps-panes,Amanda,default@thimatic.com,5,,,"Very happy with this purchase overall!",,"2024/02/16 12:00:00",,,,,,CSV
2021-us-barns-postcard-stamps-panes,Kendra,default@thimatic.com,5,,,"They add a lovely touch to any card.",,"2024/01/23 12:00:00",,,,,,CSV
2021-us-barns-postcard-stamps-panes,Vance,default@thimatic.com,5,,,"I wish they had more seasonal designs.",,"2023/12/19 12:00:00",,,,,,CSV
2021-us-barns-postcard-stamps-panes,Shirley,default@thimatic.com,5,,,"These stamps are a wonderful find for collectors!",,"2023/11/22 12:00:00",,,,,,CSV
2021-us-mnh-priority-mail-castillo-de-san-marcos-mail-pane-of-4-stamps,Heather,default@thimatic.com,5,,,,,"2023/10/27 12:00:00",,,,,,CSV
2021-us-mnh-priority-mail-castillo-de-san-marcos-mail-pane-of-4-stamps,Beatrix,default@thimatic.com,5,,,"Such beautiful designs that tell a story!",,"2024/10/21 12:00:00",,,,,,CSV
2021-us-mnh-priority-mail-castillo-de-san-marcos-mail-pane-of-4-stamps,Dark,default@thimatic.com,5,,,"The customer service was very responsive and helpful.",,"2024/10/14 12:00:00",,,,,,CSV
2021-us-mnh-priority-mail-castillo-de-san-marcos-mail-pane-of-4-stamps,Half-Dane,default@thimatic.com,5,,,"Shipping was fast, and the stamps arrived in perfect condition.",,"2024/10/07 12:00:00",,,,,,CSV
2022-firstclass-forever-stamp-snowy-beauty-winter-aconite,Robust,default@thimatic.com,5,,,"I had a great experience with the payment process; it was very smooth.",,"2024/09/27 12:00:00",,,,,,CSV
2022-firstclass-forever-stamp-snowy-beauty-winter-aconite,Dylan,default@thimatic.com,5,,,"The quality of the stamps is outstanding!",,"2024/09/20 12:00:00",,,,,,CSV
2022-firstclass-forever-stamp-snowy-beauty-winter-aconite,Georgette,default@thimatic.com,5,,,"These stamps have a wonderful vintage feel to them.",,"2024/09/03 12:00:00",,,,,,CSV
2022-firstclass-forever-stamp-snowy-beauty-winter-aconite,Salt,default@thimatic.com,5,,,"Excellent service throughout the entire order process!",,"2024/08/19 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Linette,default@thimatic.com,5,,,"I was impressed with how quickly my order was processed.",,"2024/08/12 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Imogen,default@thimatic.com,5,,,"The payment options were easy to navigate.",,"2024/07/25 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Fighter,default@thimatic.com,5,,,"The stamps feel high-quality and durable.",,"2024/07/11 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Blair,default@thimatic.com,5,,,"They truly capture the essence of their era!",,"2024/06/28 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Harmony,default@thimatic.com,5,,,"Customer service was friendly and accommodating.",,"2024/06/14 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Maiden,default@thimatic.com,4,,,"Delivery was a bit slow, but worth the wait.",,"2024/05/31 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Tracy,default@thimatic.com,5,,,"I appreciate the secure payment methods available.",,"2024/05/17 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Riley,default@thimatic.com,5,,,"The intricate details of the stamps are remarkable.",,"2024/05/03 12:00:00",,,,,,CSV
2022-firstclass-forever-stamps-charles-m-schulz-framed-stamps,Phyllis,default@thimatic.com,5,,,"The stamps have a nostalgic charm that I love!",,"2024/04/20 12:00:00",,,,,,CSV
2022-us-elephants-first-class-forever-stamps,Moorish,default@thimatic.com,5,,,"I had a minor issue with my order, but it was resolved quickly.",,"2024/04/06 12:00:00",,,,,,CSV
2022-us-elephants-first-class-forever-stamps,Kara,default@thimatic.com,5,,,"The shipping was faster than I expected, very impressive!",,"2024/03/23 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Wayne,default@thimatic.com,5,,,"Payment processing was seamless and hassle-free.",,"2024/03/09 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Maggie,default@thimatic.com,5,,,"The quality of these stamps is exceptional; they feel luxurious.",,"2024/02/15 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Faye,default@thimatic.com,5,,,"I love how these stamps evoke memories of the past!",,"2024/01/22 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Elliott,default@thimatic.com,5,,,"The service team was very courteous and professional.",,"2023/12/18 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Lane,default@thimatic.com,5,,,"I received my order quickly and without any problems.",,"2023/11/25 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Vania,default@thimatic.com,5,,,"The payment system was secure, which I appreciate.",,"2023/10/30 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Ken,default@thimatic.com,5,,,"These stamps are perfect for collectors like me!",,"2024/10/20 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Juliet,default@thimatic.com,5,,,,,"2024/10/13 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Joseph,default@thimatic.com,5,,,"I love the historical significance of each stamp.",,"2024/10/06 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Vernon,default@thimatic.com,5,,,"The service was quick to answer my queries.",,"2024/09/26 12:00:00",,,,,,CSV
2022-us-global-african-daisy-forever-stamps,Flame,default@thimatic.com,5,,,"Delivery took longer than expected, but they arrived safely.",,"2024/09/19 12:00:00",,,,,,CSV
2022-us-mountain-flora-forever-stamps,Kelvin,default@thimatic.com,5,,,"Easy payment options made the checkout process a breeze.",,"2024/09/02 12:00:00",,,,,,CSV
2022-us-mountain-flora-forever-stamps,Song-Thrush,default@thimatic.com,5,,,"The details on these stamps are truly impressive.",,"2024/08/18 12:00:00",,,,,,CSV
2022-us-mountain-flora-forever-stamps,Quinlan,default@thimatic.com,5,,,"The vintage feel of the stamps is just what I was looking for.",,"2024/08/11 12:00:00",,,,,,CSV
2022-us-mountain-flora-forever-stamps,Bess,default@thimatic.com,5,,,"Customer service exceeded my expectations!",,"2024/07/24 12:00:00",,,,,,CSV
2022-us-mountain-flora-forever-stamps,Joan,default@thimatic.com,5,,,"Shipping was straightforward, and tracking was provided.",,"2024/07/10 12:00:00",,,,,,CSV
2022-us-mountain-flora-forever-stamps,Kacey,default@thimatic.com,5,,,"Payment options were very user-friendly.",,"2024/06/27 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Industrious,default@thimatic.com,5,,,"These stamps have a timeless quality that I appreciate.",,"2024/06/13 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Jillian,default@thimatic.com,5,,,"The stamps feel sturdy and well-made.",,"2024/05/30 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Bridget,default@thimatic.com,5,,,"The staff was very courteous and professional.",,"2024/05/16 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Emmett,default@thimatic.com,5,,,"I received tracking information, which was helpful!",,"2024/05/02 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Sheila,default@thimatic.com,5,,,"The checkout process was quick and simple.",,"2024/04/19 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Paulette,default@thimatic.com,5,,,"The craftsmanship on these stamps is beautiful!",,"2024/04/05 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Larissa,default@thimatic.com,5,,,"I love how these stamps bring back memories.",,"2024/03/22 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Zebadiah,default@thimatic.com,5,,,"The order arrived promptly and in great condition!",,"2024/03/08 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Phoebe,default@thimatic.com,5,,,"Payment was processed quickly, which I appreciate.",,"2024/02/14 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Ryan,default@thimatic.com,5,,,"The stamps are well-made and durable.",,"2024/01/21 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Roland,default@thimatic.com,5,,,"They definitely have an authentic vintage look.",,"2023/12/17 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Rupert,default@thimatic.com,5,,,"Excellent communication from customer service!",,"2023/11/23 12:00:00",,,,,,CSV
2022-us-stamps-monument-valley-priority-mail-american-landmarks-series,Sherman,default@thimatic.com,5,,,"I was pleased with the overall shipping speed.",,"2023/10/29 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Glenn,default@thimatic.com,5,,,"The payment gateway was very secure and easy to use.",,"2024/10/19 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Natalie,default@thimatic.com,5,,,"These stamps are truly collectible items!",,"2024/10/12 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Richard,default@thimatic.com,5,,,"I love the stories these stamps tell about their time.",,"2024/09/25 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Tina,default@thimatic.com,5,,,"The support staff was very helpful with my questions.",,"2024/09/18 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Luminous,default@thimatic.com,5,,,"Shipping was timely, and I received my order intact.",,"2024/09/01 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Leo,default@thimatic.com,5,,,"The payment experience was hassle-free and quick.",,"2024/08/17 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Peter,default@thimatic.com,5,,,"The quality of the stamps is top-notch.",,"2024/08/10 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Orson,default@thimatic.com,5,,,"They evoke such a sense of nostalgia!",,"2024/07/23 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Sirena,default@thimatic.com,5,,,"Customer service followed up to ensure I was satisfied.",,"2024/07/09 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Brenda,default@thimatic.com,5,,,"I received my package sooner than I thought!",,"2024/06/26 12:00:00",,,,,,CSV
2023-firstclass-forever-stamps-love-kitten-amp-puppy,Karen,default@thimatic.com,5,,,"The payment options were diverse and accommodating.",,"2024/06/12 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Drew,default@thimatic.com,3,,,"The quality is impressive for the price!",,"2024/05/29 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Zelda,default@thimatic.com,5,,,"I adore the vintage aesthetics of these stamps.",,"2024/05/15 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Kody,default@thimatic.com,5,,,"Customer support made my shopping experience enjoyable.",,"2024/05/01 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Edgar,default@thimatic.com,5,,,"Delivery was prompt and without issues.",,"2024/04/18 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Frida,default@thimatic.com,5,,,"The payment process was straightforward and secure.",,"2024/04/04 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Dale,default@thimatic.com,5,,,"The quality of each stamp is remarkable!",,"2024/03/21 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Grover,default@thimatic.com,5,,,"I love the antique look and feel of these stamps.",,"2024/03/07 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Tobias,default@thimatic.com,5,,,"Excellent service; I will shop here again!",,"2024/02/13 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Tyler,default@thimatic.com,5,,,"The stamps were delivered quickly and safely.",,"2024/01/20 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Leith,default@thimatic.com,5,,,"I had a smooth experience with the payment system.",,"2023/12/16 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Uriah,default@thimatic.com,5,,,"The quality feels premium; very satisfied!",,"2023/11/22 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Renee,default@thimatic.com,5,,,"The historical context of the stamps is fascinating.",,"2023/10/28 12:00:00",,,,,,CSV
2023-us-firstclass-forever-stamps-tulip-blossoms-booklet,Owner,default@thimatic.com,5,,,"The customer service was above and beyond.",,"2023/09/30 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Vita,default@thimatic.com,5,,,"Shipping was efficient, and my stamps arrived in perfect shape.",,"2024/10/18 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Leticia,default@thimatic.com,5,,,"The payment process was quick and secure.",,"2024/10/11 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Truman,default@thimatic.com,5,,,,,"2024/09/24 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Ferris,default@thimatic.com,5,,,"The vintage vibe is exactly what I wanted!",,"2024/09/17 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Luke,default@thimatic.com,5,,,"The support team was quick to respond to my inquiries.",,"2024/09/01 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Ophelia,default@thimatic.com,5,,,"My order arrived ahead of time, which was great!",,"2024/08/16 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Maxine,default@thimatic.com,5,,,"I appreciate the various payment options provided.",,"2024/08/09 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Delmar,default@thimatic.com,5,,,"These stamps are high quality and beautifully designed.",,"2024/07/22 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Bertha,default@thimatic.com,5,,,"I love how they capture the spirit of their era!",,"2024/07/08 12:00:00",,,,,,CSV
2023-us-sailboats-postcard-forever-firstclass-postage-stamps,Shawn,default@thimatic.com,5,,,"The customer service made me feel valued as a customer.",,"2024/06/25 12:00:00",,,,,,CSV
2023-us-snow-globes-christmas-forever-stamps-book,Prudent,default@thimatic.com,5,,,"Delivery took a little longer than expected, but it was worth it.",,"2024/06/11 12:00:00",,,,,,CSV
2023-us-snow-globes-christmas-forever-stamps-book,Margaret,default@thimatic.com,5,,,"The payment experience was smooth and efficient.",,"2024/05/28 12:00:00",,,,,,CSV
2023-us-snow-globes-christmas-forever-stamps-book,Yvette,default@thimatic.com,5,,,,,"2024/05/14 12:00:00",,,,,,CSV
2023-us-snow-globes-christmas-forever-stamps-book,Lincoln,default@thimatic.com,5,,,"The customer service was top-notch and very responsive.",,"2024/04/30 12:00:00",,,,,,CSV
2023-us-snow-globes-christmas-forever-stamps-book,Fawn,default@thimatic.com,5,,,"Shipping was prompt, and my stamps arrived in perfect condition.",,"2024/04/16 12:00:00",,,,,,CSV
2024-us-love-firstclass-mail-forever-postage-stamps,Gaiety,default@thimatic.com,5,,,"I had an excellent experience with the payment process.",,"2024/04/02 12:00:00",,,,,,CSV
us-2018-frozen-treats-forever-stamps,Gerard,default@thimatic.com,5,,,"The quality of the stamps exceeded my expectations!",,"2024/03/19 12:00:00",,,,,,CSV
us-2019-cactus-forever-stamps,Keegan,default@thimatic.com,5,,,"Payment options were easy to use and secure.",,"2023/12/24 12:00:00",,,,,,CSV
us-2019-cactus-forever-stamps,Madeline,default@thimatic.com,5,,,"The stamps are sturdy and made of high quality.",,"2023/11/29 12:00:00",,,,,,CSV
us-2019-cactus-forever-stamps,Blind,default@thimatic.com,5,,,"They capture the spirit of their time beautifully!",,"2023/11/14 12:00:00",,,,,,CSV
us-2019-cactus-forever-stamps,Walton,default@thimatic.com,5,,,"Customer support was very friendly and helpful.",,"2023/10/31 12:00:00",,,,,,CSV
us-2019-cactus-forever-stamps,Gabriel,default@thimatic.com,5,,,"Delivery took a bit longer than I expected.",,"2024/10/17 12:00:00",,,,,,CSV
us-2019-cactus-forever-stamps,Mildred,default@thimatic.com,5,,,"I appreciate the variety of secure payment methods.",,"2024/10/10 12:00:00",,,,,,CSV
us-2020-fruits-amp-vegetables-forever-stamps,Donna,default@thimatic.com,5,,,"The detail in these stamps is simply stunning.",,"2024/09/23 12:00:00",,,,,,CSV
us-2020-fruits-amp-vegetables-forever-stamps,Vandal,default@thimatic.com,5,,,"These stamps bring back wonderful memories!",,"2024/09/16 12:00:00",,,,,,CSV
us-2020-fruits-amp-vegetables-forever-stamps,Eudora,default@thimatic.com,5,,,"I had a small issue with my order, but it was handled well.",,"2024/08/30 12:00:00",,,,,,CSV
us-2020-fruits-amp-vegetables-forever-stamps,Elbert,default@thimatic.com,5,,,"Shipping was quicker than I anticipated, very satisfied!",,"2024/08/15 12:00:00",,,,,,CSV
us-2020-fruits-amp-vegetables-forever-stamps,Rodney,default@thimatic.com,5,,,"The payment processing was smooth and easy.",,"2024/08/08 12:00:00",,,,,,CSV
us-2020-fruits-amp-vegetables-forever-stamps,Theobold,default@thimatic.com,5,,,"The stamps feel luxurious and well-crafted.",,"2024/07/21 12:00:00",,,,,,CSV
